"Time","controller","gateway","kvm1","kvm2","storage"
2020-06-13 00:12:40,63.48177258180743,93.40877105637641,24.938414779277586,24.94282246903108,18.49462259105944
2020-06-13 00:12:45,63.48177258180743,93.41817953733795,24.938414779277586,24.94282246903108,18.493830339281825
2020-06-13 00:12:50,63.48079845913275,93.41817953733795,24.938022984632834,24.940863495807307,18.493830339281825
2020-06-13 00:12:55,63.48079845913275,93.4197476174982,24.938022984632834,24.940863495807307,18.49303808750421
2020-06-13 00:13:00,63.480238338594816,93.4197476174982,24.938806573922346,24.940863495807307,18.49303808750421
2020-06-13 00:13:05,63.480238338594816,93.42288377781873,24.938806573922346,24.940863495807307,18.495414842837054
2020-06-13 00:13:10,63.47987304259182,93.42288377781873,24.937631189988075,24.944389647610098,18.495414842837054
2020-06-13 00:13:15,63.47987304259182,93.43052816859998,24.937631189988075,24.944389647610098,18.49462259105944
2020-06-13 00:13:20,63.48026269166168,93.43052816859998,24.937631189988075,24.94434067327951,18.49462259105944

